"","valor_alfa","valor_beta","valor_omega","valor_gamma","valor_rho","valor_mu","valor_psi","maximo","tiempo_maximo","tiempo_mayor_infectados"
"156",79.2429739143699,15.1559561258182,87.8379284404218,23.8689205143601,19.7541142813861,96.0200225235894,30.5293014040217,2.84637860680631,0.01,0.01
"157",86.9363041128963,24.980505136773,21.8193087494001,83.7986033875495,69.5074154995382,76.6598452348262,43.6391816940159,0.0270063781617713,0.01,0.01
"158",85.7195417396724,32.3648276273161,11.7588991299272,43.106561456807,69.0794883295894,88.4282747749239,65.1444899849594,0.00943386540396873,0.01,0.01
"159",4.62546744383872,63.3095736149698,9.99793019145727,42.3716156044975,56.2893758295104,54.6574600972235,0.0458724331110716,561.313113539835,0.01,0.01
"160",54.3780790409073,24.9062849907205,22.6080175256357,2.87730521522462,98.1966199120507,59.013917692937,0.467686355113983,256.371699572393,0.01,0.01
"161",79.8824459081516,44.5903623942286,43.4489004546776,13.30348898191,26.1271982453763,11.0751824220642,73.3499073423445,0.00686537895275231,0.01,0.01
"162",46.4434074237943,10.2165552787483,91.4935872424394,38.0480717634782,28.3322050468996,51.9719748524949,9.89233392756432,69.5083837770981,0.01,0.01
"163",78.3312439452857,55.8586169732735,19.1439186222851,18.630389100872,37.8116272622719,95.5747438361868,94.8829241795465,0.00513866989538617,0.01,0.01
"164",98.3347293222323,98.5667159315199,30.6725800503045,87.1609922964126,73.6567195039243,32.4631925672293,68.9190398203209,0.0169236797769692,0.01,0.01
"165",33.3216322818771,12.5249778386205,3.31527087837458,45.5327433533967,80.9903575805947,76.7827114788815,48.3230508631095,0.0113972557248935,0.05,0.01
"166",77.0620275754482,43.2243928080425,59.9689071299508,87.9744094796479,52.146950433962,33.1500928616151,59.0095281600952,0.0281090541477617,0.01,0.01
"167",48.6051367130131,37.8103955416009,77.5155091425404,77.7518275659531,61.7569169728085,35.7145679881796,80.9542128350586,0.0153588401706808,0.01,0.01
"168",23.9181565586478,44.5908717811108,75.5678600398824,40.0437474949285,19.6250324836001,35.8661907492206,99.5450166752562,0.0202975245677848,0.01,0.01
